MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,Fence,MoSold,SaleType,SaleCondition,age_of_house
60,RL,4.77912349311153,9.521861033907806,NA,IR1,Lvl,CulDSac,NridgHt,Norm,1Fam,2Story,9,5,2005,2006,Gable,MetalSd,MetalSd,BrkFace,202.0,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1704.0,7.4413203897176174,Ex,Y,SBrkr,7.45182223652793,1036,7.922623574217286,0.0,0.0,2,1,4,Ex,9,1,Ex,BuiltIn,Fin,814.0,TA,Y,5.645446897643238,4.02535169073515,0.0,0.0,NA,5,WD,Normal,2
20,RL,4.0943445622221,9.75091895389152,NA,IR2,Lvl,CulDSac,NridgHt,Norm,1Fam,1Story,10,5,2007,2007,Hip,CemntBd,CmentBd,BrkFace,202.0,Ex,TA,PConc,Ex,TA,Av,GLQ,7.429520842786462,Unf,0.0,636.0,7.749753406274437,Ex,Y,SBrkr,7.736743682453495,0,7.736743682453495,2.0,0.0,2,1,2,Ex,7,1,Gd,Attchd,Fin,1174.0,TA,Y,5.262690188904886,3.4339872044851463,0.0,0.0,NA,8,New,Partial,0
60,RL,4.90527477843843,9.720765915720834,NA,IR1,Lvl,Corner,NridgHt,Norm,1Fam,2Story,8,5,2007,2008,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1582.0,7.367077059881012,Ex,Y,SBrkr,7.367077059881012,570,7.674617497364363,0.0,0.0,2,1,3,Gd,7,1,Gd,Detchd,Unf,728.0,TA,Y,0.0,5.910796644040527,0.0,0.0,NA,6,New,Partial,0
60,RL,4.418840607796598,9.18091156128537,NA,IR1,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Stone,206.5,Ex,TA,PConc,Ex,TA,Gd,GLQ,6.658011045870748,Unf,0.0,140.0,6.823286122355687,Ex,Y,SBrkr,6.8658910748834385,1142,7.650168700845001,1.0,0.0,2,1,3,Ex,8,2,Gd,BuiltIn,Fin,786.0,TA,Y,5.153291594497779,4.653960350157523,0.0,0.0,NA,9,New,Partial,0
20,RL,4.553876891600541,9.519000850813155,NA,IR1,HLS,Corner,NridgHt,Norm,1Fam,1Story,9,5,2006,2006,Hip,MetalSd,MetalSd,Stone,206.5,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,7.497207223203318,Ex,Y,SBrkr,7.497207223203318,0,7.497207223203318,0.0,0.0,2,1,3,Ex,7,1,Gd,Attchd,Fin,843.0,TA,Y,5.0689042022202315,4.663439094112067,0.0,0.0,NA,6,WD,Normal,1
60,RL,4.605170185988092,9.478074806618269,NA,IR1,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1706.0,7.442492722794441,Ex,Y,SBrkr,7.449498005382849,1238,7.9919305198524775,0.0,0.0,2,1,5,Ex,11,1,Ex,BuiltIn,RFn,916.0,TA,Y,5.272999558563747,3.9318256327243257,0.0,0.0,NA,8,WD,Normal,3
60,RL,4.709530201312334,9.566475170062406,NA,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,6.844815479208263,Unf,0.0,379.0,7.183870715062453,Ex,Y,SBrkr,7.1049654482698426,1168,7.777373602657861,1.0,0.0,2,1,3,Gd,7,1,Gd,Attchd,Fin,818.0,TA,Y,5.262690188904886,5.43372200355424,0.0,0.0,NA,1,WD,Normal,4
60,RL,4.4942386252808095,9.438988743924838,NA,Reg,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,5,2007,2007,Hip,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Ex,TA,Av,GLQ,6.507277712385012,Unf,0.0,226.0,6.79794041297493,Ex,Y,SBrkr,6.79794041297493,923,7.506042178518122,1.0,0.0,2,1,3,Ex,8,1,Gd,Attchd,Fin,774.0,TA,Y,5.2832037287379885,4.653960350157523,0.0,0.0,NA,8,New,Partial,0
20,RL,4.2626798770413155,9.203013596589722,NA,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,7.072421900537371,Unf,0.0,436.0,7.387090235656757,Ex,Y,SBrkr,7.387090235656757,0,7.387090235656757,1.0,0.0,2,0,3,Gd,7,0,NA,Attchd,RFn,878.0,TA,Y,4.61512051684126,3.6635616461296463,0.0,0.0,NA,5,WD,Normal,2
20,RL,4.276666119016055,9.132919225007598,NA,IR1,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,GLQ,4.787491742782046,Unf,0.0,1602.0,7.451241684987676,Ex,Y,SBrkr,7.451241684987676,0,7.451241684987676,1.0,0.0,2,0,3,Gd,7,0,NA,Attchd,RFn,554.0,TA,Y,5.1298987149230735,3.332204510175204,0.0,0.0,NA,1,WD,Normal,2
60,RL,4.532599493153256,9.281078386481525,NA,IR1,Lvl,Corner,NridgHt,Norm,1Fam,2Story,8,5,2006,2007,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1298.0,7.1693500166706,Ex,Y,SBrkr,7.1693500166706,530,7.511524648390866,0.0,0.0,2,1,3,Gd,7,0,NA,BuiltIn,RFn,876.0,TA,Y,0.0,3.713572066704308,0.0,0.0,NA,2,New,Partial,1
120,RL,3.5553480614894135,8.269244521183056,NA,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,Av,ALQ,6.7650389767805414,Unf,0.0,436.0,7.172424577124845,Ex,Y,SBrkr,7.172424577124845,0,7.172424577124845,1.0,0.0,1,1,1,Gd,5,1,Gd,Attchd,RFn,631.0,TA,Y,4.709530201312334,3.9318256327243257,0.0,0.0,NA,8,New,Partial,2
120,RL,3.5553480614894135,8.269756947532983,NA,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,Av,ALQ,6.93828448401696,Unf,0.0,272.0,7.172424577124845,Ex,Y,SBrkr,7.172424577124845,0,7.172424577124845,1.0,0.0,1,1,1,Gd,5,1,Gd,Attchd,RFn,631.0,TA,Y,4.709530201312334,3.9318256327243257,0.0,0.0,NA,5,WD,Normal,2
120,RL,3.7376696182833684,8.746716349694486,NA,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,Av,ALQ,6.637258031284457,Unf,0.0,600.0,7.217443431696533,Ex,Y,SBrkr,7.217443431696533,0,7.217443431696533,1.0,0.0,2,0,2,Gd,6,1,Gd,Attchd,RFn,460.0,TA,Y,5.262690188904886,3.367295829986474,0.0,0.0,NA,6,WD,Normal,2
120,RL,3.5553480614894135,8.431853144249223,NA,Reg,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,Gd,Mn,GLQ,3.2188758248682006,Unf,0.0,1530.0,7.349230824613334,Ex,Y,SBrkr,7.349230824613334,0,7.349230824613334,0.0,0.0,2,0,2,Gd,6,1,Gd,Attchd,RFn,627.0,TA,Y,5.056245805348308,4.30406509320417,0.0,0.0,NA,5,CWD,Normal,1
120,RL,3.8918202981106265,8.967249182852276,NA,IR1,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,MetalSd,MetalSd,BrkFace,202.0,Ex,TA,PConc,Ex,TA,No,GLQ,6.744059186311348,Unf,0.0,729.0,7.363913501405819,Ex,Y,SBrkr,7.363913501405819,0,7.363913501405819,1.0,0.0,2,0,2,Ex,6,1,Gd,Attchd,RFn,564.0,TA,Y,5.318119993844216,3.6888794541139363,0.0,0.0,NA,5,WD,Normal,2
120,RL,3.8918202981106265,8.738895704934043,NA,Reg,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,MetalSd,MetalSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,GLQ,3.2188758248682006,Unf,0.0,1300.0,7.1891677384203225,Ex,Y,SBrkr,7.1891677384203225,0,7.1891677384203225,0.0,0.0,2,0,2,Gd,6,1,Gd,Attchd,Fin,550.0,TA,Y,0.0,3.6635616461296463,0.0,0.0,NA,9,New,Partial,1
120,RL,3.8918202981106265,8.084254106307318,NA,Reg,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,VinylSd,Wd Shng,Stone,206.5,Gd,TA,PConc,Gd,TA,No,GLQ,6.90875477931522,Unf,0.0,405.0,7.2485040723706105,Ex,Y,SBrkr,7.2485040723706105,0,7.2485040723706105,1.0,0.0,2,0,2,Gd,6,1,Gd,Attchd,RFn,478.0,TA,Y,4.919980925828125,3.6109179126442243,0.0,0.0,NA,3,WD,Normal,4
60,RL,4.0943445622221,9.668461179310146,NA,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,6.645090969505644,Ex,Y,SBrkr,6.645090969505644,728,7.311218384419629,0.0,0.0,3,0,3,Gd,7,0,NA,Attchd,Unf,572.0,TA,Y,4.61512051684126,0.0,0.0,0.0,NA,5,New,Partial,0
60,RL,4.189654742026425,9.233861567017529,NA,Reg,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6,5,2005,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,768.0,6.645090969505644,Ex,Y,SBrkr,6.645090969505644,768,7.337587743538596,0.0,0.0,2,1,3,Gd,6,1,Gd,Attchd,Fin,400.0,TA,Y,4.61512051684126,3.6635616461296463,0.0,0.0,NA,6,WD,Normal,2
60,RL,4.07753744390572,9.488350824731233,NA,IR1,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,7,5,2006,2007,Gable,VinylSd,VinylSd,Stone,206.5,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,608.0,6.411818267709897,Ex,Y,SBrkr,6.411818267709897,850,7.285506548522785,0.0,0.0,2,0,3,Gd,6,0,NA,BuiltIn,Fin,454.0,TA,Y,4.61512051684126,3.5263605246161616,0.0,0.0,NA,5,New,Partial,1
60,RL,4.143134726391533,9.089076284483143,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2006,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,738.0,6.6052979209482015,Ex,Y,SBrkr,6.6052979209482015,757,7.310550158534422,0.0,0.0,2,1,3,Gd,7,1,Gd,Attchd,RFn,440.0,TA,Y,4.61512051684126,3.4339872044851463,0.0,0.0,NA,3,New,Partial,1
60,RL,4.1588830833596715,9.18296917518005,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2006,2007,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,698.0,6.54965074223381,Ex,Y,SBrkr,6.54965074223381,1048,7.465655310134056,1.0,0.0,2,1,3,Gd,6,1,Gd,BuiltIn,Unf,350.0,TA,Y,0.0,3.5553480614894135,0.0,0.0,NA,6,New,Partial,1
20,RL,4.48863636973214,9.41058370340406,NA,IR1,Lvl,Corner,Gilbert,Norm,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,Av,GLQ,6.823286122355687,Unf,0.0,408.0,7.190676034332207,Ex,Y,SBrkr,7.190676034332207,0,7.190676034332207,1.0,0.0,2,0,3,Gd,6,0,NA,Attchd,Fin,388.0,TA,Y,4.795790545596741,3.1780538303479458,0.0,0.0,NA,6,WD,Normal,2
60,RL,4.290459441148391,9.015541293671115,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,752.0,6.6240652277998935,Ex,Y,SBrkr,6.6240652277998935,752,7.316548177182976,0.0,0.0,2,1,3,Gd,6,0,NA,Attchd,Fin,440.0,TA,Y,4.61512051684126,3.4965075614664802,0.0,0.0,NA,12,New,Partial,0
60,RL,4.174387269895637,8.950792138768174,NA,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2007,2007,Gable,VinylSd,VinylSd,Stone,206.5,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,6.591673732008658,Ex,Y,SBrkr,6.591673732008658,728,7.284134806195205,0.0,0.0,2,1,3,Gd,7,0,NA,Attchd,Fin,400.0,TA,Y,4.61512051684126,3.2188758248682006,0.0,0.0,NA,7,New,Partial,0
20,RL,4.174387269895637,8.948715833843691,NA,Reg,Lvl,Inside,Gilbert,Norm,1Fam,1Story,7,6,2007,2007,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1246.0,7.1284959456800365,Ex,Y,SBrkr,7.138073034044347,0,7.138073034044347,0.0,0.0,2,0,3,Gd,6,0,NA,Attchd,RFn,462.0,TA,Y,0.0,0.0,0.0,0.0,NA,8,New,Partial,0
120,RL,3.784189633918261,8.19478163844336,NA,Reg,Lvl,Inside,Blmngtn,Norm,TwnhsE,1Story,8,5,2003,2003,Hip,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.98933526597456,Unf,0.0,322.0,7.249215057114389,Ex,Y,SBrkr,7.371489295214277,0,7.371489295214277,1.0,0.0,2,0,2,Gd,7,1,TA,Attchd,Fin,630.0,TA,Y,4.969813299576001,3.044522437723423,0.0,0.0,NA,11,WD,Normal,4
20,RL,3.9889840465642745,8.219056661060598,NA,Reg,Lvl,Inside,Blmngtn,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1266.0,7.144407180321139,Ex,Y,SBrkr,7.144407180321139,0,7.144407180321139,0.0,0.0,2,0,2,Gd,6,1,Gd,Attchd,Fin,388.0,TA,Y,4.61512051684126,2.833213344056216,0.0,0.0,NA,8,New,Partial,0
80,RL,4.189654742026425,9.694000327669404,NA,IR2,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,5,2004,2005,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.659293919683638,Unf,0.0,56.0,6.728628613084702,Ex,Y,SBrkr,7.02108396428914,0,7.02108396428914,1.0,0.0,2,0,2,Gd,5,0,NA,Attchd,Fin,437.0,TA,Y,4.61512051684126,3.2188758248682006,0.0,0.0,NA,4,WD,Normal,3
80,RL,4.477336814478207,9.313348122050412,NA,IR1,Lvl,Corner,Gilbert,Norm,1Fam,SLvl,7,5,2004,2004,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.262690188904886,Unf,0.0,192.0,5.953243334287785,Ex,Y,SBrkr,6.61338421837956,630,7.226209010100671,1.0,0.0,2,1,3,Gd,8,1,Gd,BuiltIn,Fin,400.0,TA,Y,4.61512051684126,0.0,0.0,0.0,NA,6,WD,Family,3
20,RL,4.0943445622221,9.299906815335225,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,1Story,7,5,2006,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1510.0,7.32052696227274,Ex,Y,SBrkr,7.330405211844402,0,7.330405211844402,0.0,0.0,2,1,3,Gd,6,1,Gd,Attchd,RFn,534.0,TA,Y,4.61512051684126,2.9444389791664403,0.0,0.0,NA,4,New,Partial,1
80,RL,4.189654742026425,9.388570235866881,NA,IR1,Lvl,Corner,Gilbert,Norm,1Fam,SLvl,7,5,2003,2003,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,5.953243334287785,Ex,Y,SBrkr,6.626717749249025,640,7.240649694255466,0.0,0.0,2,1,3,Gd,7,1,TA,BuiltIn,Fin,400.0,TA,Y,4.61512051684126,0.0,0.0,0.0,NA,10,WD,Normal,4
60,RL,4.1588830833596715,8.971575439759016,NA,Reg,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,847.0,6.742880635791903,Ex,Y,SBrkr,6.742880635791903,1101,7.575071699507561,0.0,0.0,2,1,4,Gd,8,1,Gd,BuiltIn,Fin,434.0,TA,Y,0.0,3.8918202981106265,0.0,0.0,NA,7,WD,Normal,4
60,RL,4.189654742026425,9.075779878580487,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2002,2002,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.354370040797351,Unf,0.0,280.0,6.75110146893676,Ex,Y,SBrkr,6.762729506931879,1131,7.59890045687141,0.0,0.0,2,1,4,Gd,8,1,Gd,BuiltIn,Fin,435.0,TA,Y,5.579729825986222,3.8918202981106265,0.0,0.0,NA,7,WD,Normal,5
60,RL,4.07753744390572,9.157783121237507,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,2000,2000,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,GLQ,6.255750041753367,Unf,0.0,395.0,6.82001636467413,Ex,Y,SBrkr,6.846943139585379,750,7.43307534889858,1.0,0.0,2,1,3,TA,7,1,TA,Attchd,RFn,442.0,TA,Y,0.0,3.9318256327243257,0.0,0.0,NA,6,WD,Normal,7
60,RL,4.0943445622221,9.174713194333032,NA,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,5,1999,2000,Gable,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,941.0,6.848005274576363,Ex,Y,SBrkr,6.8690144506657065,683,7.405495663199472,0.0,0.0,2,1,3,TA,7,1,TA,Attchd,RFn,460.0,TA,Y,6.133398042996649,3.7612001156935624,0.0,0.0,NA,5,WD,Normal,8
60,RL,4.61512051684126,9.408535277926427,NA,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1997,1998,Hip,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,GLQ,7.074963197966044,Unf,0.0,598.0,7.484368643286131,Ex,Y,SBrkr,7.484368643286131,772,7.844632644464681,1.0,0.0,2,1,4,Gd,8,2,TA,Attchd,Fin,925.0,TA,Y,4.343805421853684,4.127134385045092,0.0,0.0,NA,6,WD,Normal,10
60,RL,4.499809670330265,9.264639145383562,NA,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,9,5,1998,1998,Gable,MetalSd,MetalSd,BrkFace,202.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,6.511745329644728,Unf,0.0,736.0,7.25063551189868,Ex,Y,SBrkr,7.421775793644647,1407,8.0323601479245,1.0,0.0,2,1,4,Gd,9,1,TA,Attchd,Fin,806.0,TA,Y,4.6913478822291435,4.477336814478207,0.0,0.0,NA,7,WD,Normal,9
60,RL,4.31748811353631,9.305923241869912,NA,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1998,1999,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,6.955592608396297,Unf,0.0,341.0,7.237059026124737,Ex,Y,SBrkr,7.252762418053187,1171,7.8567067930958405,1.0,0.0,2,1,4,Gd,9,1,TA,Attchd,Fin,758.0,TA,Y,5.659482215759621,4.110873864173311,0.0,0.0,NA,1,WD,Normal,9
60,RL,4.430816798843313,9.286467732363734,NA,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,5,1998,1998,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1066.0,6.9726062513017535,Ex,Y,SBrkr,7.011213987350367,1277,7.777373602657861,0.0,0.0,2,1,4,Gd,8,1,TA,BuiltIn,Fin,600.0,TA,Y,4.795790545596741,3.6635616461296463,0.0,0.0,NA,5,WD,Normal,9
60,RL,4.48863636973214,9.372714290960442,NA,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1992,1993,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Ex,TA,No,GLQ,5.817111159963204,Unf,0.0,770.0,7.00850518208228,Ex,Y,SBrkr,7.00850518208228,1097,7.697575346802343,1.0,0.0,2,1,4,Gd,9,1,TA,Attchd,RFn,517.0,TA,Y,0.0,4.189654742026425,0.0,0.0,NA,9,WD,Normal,15
60,RL,4.418840607796598,9.109967397829395,NA,IR1,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,5,1996,1997,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,Gd,PConc,Gd,TA,No,GLQ,7.111512116496157,Unf,0.0,100.0,7.189922170745808,Ex,Y,SBrkr,7.197435354096591,1203,7.839525581704678,0.0,0.0,2,1,4,Gd,8,1,TA,Attchd,RFn,933.0,TA,Y,5.293304824724492,4.532599493153256,0.0,0.0,NA,5,WD,Normal,11
20,RL,4.330733340286331,9.201400530406708,NA,Reg,Lvl,Inside,Somerst,Feedr,1Fam,1Story,7,6,2007,2007,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1369.0,7.222566018822171,Ex,Y,SBrkr,7.222566018822171,0,7.222566018822171,0.0,0.0,2,0,3,Gd,5,0,NA,Attchd,Unf,605.0,TA,Y,0.0,5.318119993844216,0.0,0.0,NA,9,New,Partial,0
20,RL,4.5217885770490405,9.378478484253662,NA,Reg,Lvl,Inside,Somerst,Feedr,1Fam,1Story,8,5,2007,2007,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.107425474110705,Unf,0.0,322.0,7.341483852363161,Ex,Y,SBrkr,7.341483852363161,0,7.341483852363161,1.0,0.0,2,0,3,Gd,6,1,Gd,Attchd,Unf,852.0,TA,Y,5.1298987149230735,4.709530201312334,0.0,0.0,NA,7,New,Partial,0
20,RL,4.343805421853684,9.269834943761822,NA,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,3.367295829986474,Unf,0.0,1496.0,7.329749689041512,Gd,Y,SBrkr,7.336285660021297,0,7.336285660021297,0.0,0.0,2,0,3,Gd,7,1,Gd,Attchd,Fin,484.0,TA,Y,5.1298987149230735,3.8501476017100584,0.0,0.0,NA,1,WD,Family,1
20,RL,4.59511985013459,9.416703923250376,NA,IR1,Lvl,Inside,Somerst,Norm,1Fam,1Story,10,5,2007,2007,Hip,CemntBd,CmentBd,BrkFace,202.0,Ex,TA,PConc,Ex,TA,Av,GLQ,7.360739903058278,Unf,0.0,394.0,7.584264818389059,Ex,Y,SBrkr,7.584264818389059,0,7.584264818389059,1.0,0.0,2,0,1,Ex,6,1,Gd,Attchd,Fin,1092.0,TA,Y,4.343805421853684,3.970291913552122,0.0,0.0,NA,10,New,Partial,0
20,RL,4.454347296253507,9.20693457884135,NA,Reg,Lvl,FR2,Somerst,Feedr,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1528.0,7.332369205929062,Ex,Y,SBrkr,7.332369205929062,0,7.332369205929062,0.0,0.0,3,2,3,Gd,6,1,TA,Attchd,Unf,480.0,TA,Y,0.0,5.43372200355424,0.0,0.0,NA,9,New,Partial,0
20,RL,4.31748811353631,9.087946723762116,NA,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,5,2005,2005,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,TA,Av,GLQ,6.646390514847729,Unf,0.0,769.0,7.338888133838879,Ex,Y,SBrkr,7.338888133838879,0,7.338888133838879,1.0,0.0,2,0,3,Gd,7,0,NA,Attchd,RFn,484.0,TA,Y,4.990432586778736,3.713572066704308,0.0,0.0,NA,12,WD,Normal,2
20,RL,4.2626798770413155,9.018210874191142,NA,Reg,Lvl,Inside,Somerst,Norm,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,202.0,Gd,TA,PConc,Gd,Gd,Av,GLQ,6.658011045870748,Unf,0.0,716.0,7.3098814858247865,Ex,Y,SBrkr,7.317876198626496,0,7.317876198626496,1.0,0.0,2,0,3,Gd,7,1,Gd,Attchd,RFn,672.0,TA,Y,5.262690188904886,3.58351893845611,0.0,0.0,NA,4,WD,Normal,2
60,RL,4.2626798770413155,9.17014318222477,NA,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,5,2006,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,982.0,6.890609120147166,Ex,Y,SBrkr,6.890609120147166,995,7.589841512182657,0.0,0.0,2,1,3,Gd,7,0,NA,Attchd,RFn,574.0,TA,Y,5.484796933490655,3.9889840465642745,0.0,0.0,NA,7,WD,Family,1
60,RL,4.330733340286331,9.080117784926209,NA,Reg,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1302.0,7.172424577124845,Ex,Y,SBrkr,7.172424577124845,528,7.5126175446745105,0.0,0.0,2,1,3,Gd,7,0,NA,BuiltIn,RFn,859.0,TA,Y,0.0,3.713572066704308,0.0,0.0,NA,3,WD,Normal,1
